ID,Target
ID_LWvuLvUA,0.28824416
ID_LXEyKTHy,0.27539986
ID_LXkDrLzS,0.6705841
ID_LYciUXbg,0.5465227
ID_LZPWWliQ,0.18659194
ID_LZhSycJF,0.27865198
ID_LZynhKBR,0.41380128
ID_LaBQafPe,0.20349121
ID_LaRVLQGa,0.4970587
ID_LaoikEKg,0.5425398
ID_LbYtyeJE,0.24868776
ID_LbshDFUJ,0.6276853
ID_LcVoLnDq,0.68640417
ID_LcYqbsRi,0.47743335
ID_LccGYnkW,0.3447993
ID_LcuSSyHI,0.60355276
ID_LczCKpzf,0.5604143
ID_LdDEbuCl,0.41053876
ID_LdGKbYzo,0.19161317
ID_LdKSLLXW,0.5784742
ID_LdYHFxLy,0.28689423
ID_LeRixWmQ,0.23674215
ID_LexDuOzC,0.2459254
ID_LfQmkMFI,0.5218532
ID_LgOogXoH,0.25201222
ID_LgzYWOTZ,0.35879993
ID_LhbjmUfI,0.22221081
ID_LhpmAVHh,0.24295616
ID_LhqzchXF,0.64875305
ID_LhtiDOhW,0.30871361
ID_LiGtYKle,0.24765323
ID_LiPETiuE,0.22346233
ID_LjGxbQNd,0.2765274
ID_LjegduJe,0.3023463
ID_LjgSHuwh,0.24041547
ID_LjnvJnyX,0.42405975
ID_LjuJpDwP,0.24013923
ID_LjxJDwkG,0.50118643
ID_LkBdmXtO,0.28517798
ID_LkLjVwal,0.30255756
ID_LkOqUIUS,0.24503887
ID_LlLdTitF,0.2761567
ID_LlPgyOKI,0.43597776
ID_LlVXYBuq,0.6002137
ID_LlpeAOJK,0.32201862
ID_LmISCCch,0.27666187
ID_LmTqaYbQ,0.2994726
ID_LnZqMiqN,0.24696349
ID_LnvQxDuC,0.64658016
ID_LpNGrvWI,0.27075863
ID_LpUsaOve,0.12503842
ID_LppKZByl,0.20583314
ID_LqLPjsWh,0.44044292
ID_LqSwPqzm,0.5798701
ID_LqhppdyT,0.5283999
ID_LqwXXcfe,0.61125606
ID_LrDjDmkX,0.67581326
ID_LrPqCSHG,0.30208242
ID_LrdvVsTE,0.28782532
ID_LroQvAqP,0.24345021
ID_LruOQbYN,0.27257848
ID_LszUOGyj,0.2849497
ID_LuCmdDHX,0.27240813
ID_LuCtMTKW,0.23197746
ID_LvHKmzmW,0.40593955
ID_LwUknwmv,0.23986188
ID_LwzZSApK,0.2865008
ID_LxFbbNhc,0.22336024
ID_LxNhCpaf,0.22725941
ID_LxlrNPVg,0.24916857
ID_LxncnWRH,0.36508662
ID_LxxmizQm,0.25401098
ID_LyBpwjlR,0.6211441
ID_LyVItlsw,0.6007487
ID_LyfdeyzS,0.6032607
ID_LykUNaxx,0.32863176
ID_LyuwYVxN,0.23002598
ID_LzGZGYtk,0.21216887
ID_LzSBsLGx,0.22471508
ID_LzwrpQjY,0.5878685
ID_MAKGjOkr,0.64687717
ID_MBYaRAJn,0.6730535
ID_MBdgqQat,0.21254903
ID_MCAQPuyr,0.23172306
ID_MCRbKBtF,0.64065087
ID_MDXPWgCa,0.62167984
ID_MDwqIyAa,0.23814978
ID_MDzEGScq,0.23783928
ID_MEGGHtUV,0.29736564
ID_MEnVgvvm,0.22298011
ID_MFPfyElh,0.4793126
ID_MFaoEgxm,0.6638017
ID_MFphdwZn,0.25707382
ID_MFvltgKt,0.30420762
ID_MGiMFTAD,0.67251045
ID_MHQtIuBx,0.58538693
ID_MHuRrPbG,0.23597929
ID_MIEWDvlm,0.3268826
ID_MJAFzwku,0.32642713
ID_MJTXvAIn,0.3012362
ID_MJnwvhFa,0.29370195
ID_MJwXAWsO,0.66454047
ID_MKEsVols,0.67708147
ID_MLSnPUqk,0.36401898
ID_MLrmtyJu,0.22787611
ID_MMhuNlVN,0.23216489
ID_MNEIqfsE,0.33333194
ID_MNOCEnYB,0.25445414
ID_MNWZSMrl,0.35506126
ID_MONVxmbU,0.23028174
ID_MOQNkzdK,0.66306716
ID_MOXrzeQd,0.51492006
ID_MOlXEwGs,0.22972082
ID_MOllBpAc,0.5366305
ID_MOoNHpfC,0.24231638
ID_MPFMCztm,0.3051001
ID_MQTVhZXd,0.2907858
ID_MRBQZcWl,0.23801474
ID_MRkTkqjl,0.6174585
ID_MRnNswVP,0.24395476
ID_MSKqtAkm,0.4504365
ID_MTrnAgFx,0.2928103
ID_MTzYRFzA,0.24241938
ID_MUOAiMaf,0.49831578
ID_MUSsNeCR,0.18168047
ID_MUyBsmNx,0.6897494
ID_MVDvbToC,0.24703524
ID_MVXRSsnH,0.25383705
ID_MVhOOpcd,0.2901923
ID_MWVTzIUO,0.42243093
ID_MWdhdJEw,0.29623756
ID_MXPEhOPl,0.24501057
ID_MXsKZBUU,0.2315891
ID_MYBoNnhK,0.25357988
ID_MYEzqSbW,0.23874177
ID_MYNZkiKF,0.5400236
ID_MYpAlzsd,0.22272971
ID_MaGmMhPp,0.24033396
ID_MaehJMOq,0.29623595
ID_MbviwPNQ,0.62918115
ID_McUwDIPY,0.22226186
ID_MclnLFtq,0.30569628
ID_McypWqLo,0.28187725
ID_MdCKsotO,0.4197096
ID_MdRORWzK,0.28018105
ID_MdYtYJvO,0.2569411
ID_MdsFoiqh,0.52583474
ID_MdyVtuGf,0.30717987
ID_MeEORPwB,0.22339381
ID_MePNpusf,0.6517928
ID_Memsquan,0.23127508
ID_MexuLwZt,0.4340881
ID_MfJZzJwZ,0.24221139
ID_MfQbShwg,0.2846223
ID_MfnFxWtu,0.3239057
ID_MfvUWgZw,0.22981748
ID_MgHaSGDM,0.5011533
ID_MgcrtMSb,0.49199963
ID_MgmLACjW,0.2291008
ID_MgodPrGx,0.124093354
ID_MhCNTwIi,0.56049067
ID_MhJPWOQG,0.59574074
ID_MhdcvAfT,0.5699012
ID_MhmUGoUt,0.30102986
ID_MiEtzCSn,0.27646518
ID_MijuziQV,0.23713197
ID_MjJUNHGI,0.21832745
ID_MjhinnoO,0.28899866
ID_MkGHwGUx,0.2810833
ID_MkLVdBeJ,0.586735
ID_MkRicxXZ,0.24696349
ID_MkzPEuxy,0.19012195
ID_MlYMNJax,0.6228305
ID_MmJmtQHd,0.5537179
ID_MmPOYxuu,0.57683194
ID_MmRXZOXN,0.66454047
ID_MmrLlstI,0.23835586
ID_MnUKMqBR,0.51366234
ID_MnblYVFh,0.30393618
ID_MntIAiCl,0.42415848
ID_MoEUJaoC,0.24170381
ID_MoTsXzXh,0.42142755
ID_MogCLKNh,0.22952554
ID_MoxlEqnS,0.23579305
ID_MpAncdpN,0.24031827
ID_MpVPCyKH,0.35493955
ID_MpjHCXhY,0.63869536
ID_MqSidsJB,0.38053814
ID_MqhelrjM,0.22624905
ID_MqlKuNVI,0.23204702
ID_MrBWlSpU,0.3042138
ID_MrKugKeJ,0.314253
ID_MsAcYvNV,0.29384878
ID_MsRTyZHm,0.28382194
ID_MseMCoYa,0.6783681
ID_MsyvCcmf,0.48558164
ID_MtDSAVHE,0.24430177
ID_MuOXyTxm,0.5763822
ID_MueiiEGp,0.231763
ID_MurJhqtG,0.2856702
ID_MusYXpGi,0.24576826
ID_MuzBxUcL,0.5857731
ID_MuzQQSdu,0.24197036
ID_MvGfAfbR,0.27118084
ID_MwdAXnpy,0.24632381
ID_MxLWzNsy,0.23621663
ID_MxoZclIn,0.2329869
ID_MybPLtDn,0.5159321
ID_MyoPDDuw,0.43679172
ID_MzdocrWW,0.30142584
ID_MzeZOJEU,0.26182595
ID_NAShPbUI,0.26258123
ID_NAhKEWYt,0.67987764
ID_NAnVYVYR,0.5460497
ID_NApmNpkN,0.5735934
ID_NBBVjxCj,0.2859917
ID_NBlAHrXB,0.23905885
ID_NBxmODQd,0.29497144
ID_NCFANzLi,0.2873634
ID_NCSibYvS,0.2781867
ID_NCagVGkf,0.6276337
ID_NDGlNHkm,0.63904065
ID_NDOLPFRW,0.23471604
ID_NEDdzLCp,0.18740797
ID_NEUkIGrq,0.28102732
ID_NEdKvIKr,0.28639355
ID_NEvlPZft,0.23131624
ID_NGHVigFl,0.26727295
ID_NGHcxLyX,0.2327766
ID_NGLeOKYF,0.6649959
ID_NGSfkQKU,0.26285493
ID_NGnpfgwF,0.55110943
ID_NHJNgWzH,0.24322465
ID_NHvqPawc,0.34059632
ID_NJfDYhFQ,0.263396
ID_NKDVIHcP,0.6647514
ID_NKPQUJZh,0.66439855
ID_NKlUQuAW,0.39978862
ID_NKxTAUhW,0.23821361
ID_NLMsoNxO,0.23182124
ID_NLOPEnPm,0.5732565
ID_NNJrWEnY,0.55196023
ID_NNPajfGv,0.24901982
ID_NNRgDtUa,0.6571441
ID_NPSrPykH,0.28694817
ID_NPfOBBmr,0.23920955
ID_NPvAdfjM,0.41392067
ID_NQRKvXke,0.28661653
ID_NQUbpQKk,0.44479406
ID_NQcTttlj,0.64535713
ID_NREkoeif,0.22968914
ID_NRwyXlGs,0.33612403
ID_NSQNFsIN,0.30312288
ID_NSVpLYfi,0.6112261
ID_NSaXEQvY,0.2707183
ID_NSdlEhJH,0.30408642
ID_NSiSEGaM,0.41483524
ID_NTJFvVcV,0.52520776
ID_NTRdsBcY,0.23953731
ID_NTegxUGH,0.28566524
ID_NTtWazkS,0.28254825
ID_NTuPqRza,0.2328287
ID_NUAJAAZm,0.24696349
ID_NUKuyzXp,0.23657139
ID_NUONguSf,0.40207058
ID_NUTvBYAb,0.6510305
ID_NUlWYSGQ,0.3034931
ID_NUpJghqp,0.25025332
ID_NUvdxEPh,0.22828004
ID_NUygKxFC,0.29511768
ID_NVNswgJI,0.30627358
ID_NVoQYGJV,0.17674468
ID_NWKHUopP,0.28541625
ID_NWTkbxqV,0.6177732
ID_NWjQvbtE,0.6563048
ID_NWruBJFV,0.6515732
ID_NXKoAqHa,0.32571605
ID_NXMcroCa,0.23883113
ID_NXTpdVvV,0.22316837
ID_NYAqruLO,0.29229158
ID_NYUUliAd,0.27409807
ID_NZTWNCKI,0.5075602
ID_NZcyPcmw,0.51245004
ID_NaMmyCHW,0.3040363
ID_NagkWimt,0.27433226
ID_NalFVjKp,0.680063
ID_NayykdFR,0.24618858
ID_NblixgrO,0.60272175
ID_NbyWpRVg,0.2450638
ID_NcNBelHX,0.29719406
ID_NdCwKgbI,0.21654692
ID_NdLVeseQ,0.34366643
ID_NdUGCdhs,0.24760969
ID_NdbSVSCm,0.64875305
ID_NdkzKAQX,0.21993701
ID_NfXGjFSK,0.2498391
ID_NfqowCzI,0.3410277
ID_NgCkyJCF,0.42441526
ID_NgIGGJGs,0.58538693
ID_NgQeevOX,0.23837762
ID_NgXQGPut,0.12371314
ID_NgXxSTKz,0.39596972
ID_NgZfpgtF,0.2823088
ID_NhUiyRsY,0.29115012
ID_NhhhzBDh,0.3042138
ID_NiNRMfJx,0.48005015
ID_NjKPcQOI,0.633027
ID_NjQSOtKi,0.23025547
ID_NjRdLasq,0.21349555
ID_NkDCWPre,0.4334182
ID_NkOlGJud,0.59833616
ID_NkSWwwNE,0.49406892
ID_NlAVLLpc,0.55095047
ID_NlNShoHy,0.25392023
ID_NlUeMFLj,0.5777308
ID_NlmYOYfy,0.5796756
ID_NmHDIVOQ,0.25796145
ID_NmIyxyER,0.67209995
ID_NmRpiosz,0.23783441
ID_NmnTEbRj,0.2457292
ID_NmxcANmg,0.324493
ID_NnBfPzOY,0.26559138
ID_NnefkMox,0.3042936
ID_NnqjkepK,0.2276315
ID_NnvKRiuu,0.4441654
ID_NoEDiLuo,0.25066143
ID_NoHrEcuP,0.26008415
ID_NojBCCjn,0.23970917
ID_NoocugEp,0.2757634
ID_NorQsQAZ,0.2925725
ID_NotawWjD,0.6746464
ID_NpZfIKJb,0.2357244
ID_NphlUHpB,0.33041623
ID_NqmbWScF,0.23651707
ID_NrAnsycC,0.4492886
ID_NrFSBpgR,0.19609967
ID_NrRWrYXr,0.25759006
ID_NrRflERd,0.22647385
ID_NrSUZgfB,0.23480709
ID_NrbZQqZy,0.2739442
ID_NrtdKBTF,0.6139132
ID_NsaFoHrS,0.23492098
ID_NssNQyHw,0.5850597
ID_NtQSXpii,0.23992354
ID_NtkHjYcj,0.57635
ID_NtzljmPl,0.27888313
ID_NvGIBmrD,0.3268843
ID_NvPDpLNQ,0.2584119
ID_NvQujyrS,0.4501959
ID_NwnJLLwK,0.6180327
ID_NxCMCiyj,0.6262819
ID_NxUJjUQD,0.36594135
ID_NyIFrhzZ,0.49807087
ID_NygjRsyB,0.4874285
ID_NynSIQAI,0.589611
ID_NyzjIkRW,0.3221967
ID_NzINhzeI,0.42480147
ID_OACsyUKm,0.6239829
ID_OAHvpUWr,0.24981852
ID_OALovQnZ,0.6052848
ID_OAmHWMDd,0.49005836
ID_OBSgRoAb,0.27382243
ID_OBUCFsNm,0.6378638
ID_OCuPYaMD,0.23233815
ID_ODTgjsbN,0.2286723
ID_ODgORnWG,0.54810536
ID_OEGSppLV,0.5712275
ID_OEnPDTBY,0.57458067
ID_OEpFMMjR,0.3619119
ID_OEpWMFmC,0.43898317
ID_OEzTOeEy,0.29000452
ID_OFBQMWDw,0.62205446
ID_OFlrnwzj,0.23027974
ID_OFqLLkvL,0.25157967
ID_OFsZarlv,0.4411077
ID_OGBSOSIB,0.48618189
ID_OGXzwTqU,0.22980765
ID_OGwEKNoT,0.5982041
ID_OHWUrPlV,0.4863112
ID_OIWFfYKc,0.4930113
ID_OIYvIJKN,0.19649558
ID_OIfKhWKm,0.6301527
ID_OIzgSadz,0.27170575
ID_OJPCCTPT,0.20551215
ID_OJjstdLd,0.23236765
ID_OJjyRrir,0.27421787
ID_OKLaOzgM,0.2893469
ID_OLUNYphm,0.4930439
ID_OLnwnUCC,0.35423437
ID_OLvHiAQd,0.5458441
ID_ONTAZvro,0.26151204
ID_ONUWICIq,0.52453065
ID_ONaECZJs,0.40714064
ID_OPGNkKgY,0.38217297
ID_OPzhnbDC,0.5484359
ID_OQYUQGCw,0.5857702
ID_OQbSNROv,0.50784594
ID_OQdNnyAc,0.27495688
ID_OQoCMXlH,0.2913202
ID_OReVOEot,0.19672325
ID_ORqBDCKy,0.23627
ID_OSGBfaJs,0.29537982
ID_OSyQOgNs,0.51239467
ID_OTNINlof,0.5129032
ID_OTUGBcbc,0.29950973
ID_OTZTQNfM,0.3042138
ID_OTgkTLef,0.43491787
ID_OUWitzMj,0.23131624
ID_OUeWPwgH,0.2451103
ID_OVIIdSmz,0.46034825
ID_OWrKqVRO,0.38967603
ID_OWtLMIvG,0.6234414
ID_OYJeAZmo,0.5871594
ID_OYKWECBB,0.23982018
ID_OZLSENpt,0.2383988
ID_OZgiTwjS,0.34795812
ID_OaShnEtL,0.20998892
ID_OaYfhlZg,0.3064854
ID_OagsWQiy,0.38382697
ID_ObAVUmsu,0.24525756
ID_ObVhkzRc,0.24049369
ID_ObYSEZhZ,0.5028444
ID_OcIjSRKZ,0.5599382
ID_OctWwwZM,0.37297037
ID_OdLHjUwW,0.63505477
ID_OdnJQKlp,0.5990935
ID_OdtLJJIQ,0.60120654
ID_OeeHUZwK,0.63470995
ID_OeyXkyCf,0.25279656
ID_OfSauGDw,0.3268843
ID_OfkUGPpk,0.67776704
ID_OgATOkDB,0.58230644
ID_OhKnZccr,0.4034453
ID_OhQHFcgb,0.22975153
ID_OhRNJPFY,0.2752812
ID_OhhLMtdM,0.660291
ID_OhyzmetO,0.3490122
ID_Oicfjfcm,0.2548835
ID_OjGoYFaA,0.48119757
ID_OjUEYjIO,0.24321206
ID_OlSFvaGQ,0.25305685
ID_OmTiAzrS,0.5309613
ID_OnMCMBZF,0.18217133
ID_OndFYEPZ,0.22741587
ID_OndgOruO,0.4277507
ID_OnrRoafY,0.29201636
ID_OoAXAbXr,0.4609404
ID_OoFzRgzK,0.6166136
ID_OoIkUhOL,0.23627545
ID_OpOnkyhX,0.27292475
ID_OpaizSCr,0.24403474
ID_OqtRAcmm,0.31547135
ID_OrWlDKZn,0.2986269
ID_OrXaIosj,0.2994223
ID_Orvioaxu,0.23617585
ID_OsbdYeav,0.27903137
ID_OtAhTfTi,0.21369925
ID_OtEUPJgK,0.4580804
ID_OtEsfZwI,0.2455303
ID_OtdsyXeI,0.29590696
ID_OuLOLAMl,0.22741108
ID_OuNuInWf,0.20589547
ID_OumusGGd,0.16529344
ID_OvSmkxHT,0.24772505
ID_OvmxZcpS,0.24743257
ID_OwJSbXjj,0.4630126
ID_OwWcGNrF,0.64890987
ID_OwZUsCbc,0.6044564
ID_OwddlkQW,0.25842026
ID_OwqGgQku,0.33509323
ID_OxIFXpjf,0.5043087
ID_OxUEOCUt,0.32393247
ID_OxzrAVmC,0.21226245
ID_OyPPjdTE,0.2247592
ID_OyTZCeGQ,0.25669736
ID_OzIidoIa,0.29443753
ID_OzqgmhFu,0.41290286
ID_OzrPbZeT,0.12753631
ID_OzyAvvRQ,0.38955793
ID_PAViirqs,0.27807632
ID_PAWPTEoU,0.2704321
ID_PAfztnGh,0.25573236
ID_PArwaSyy,0.6250007
ID_PAvSxGaU,0.2193552
ID_PBOurDVB,0.5871923
ID_PBTTPvPs,0.5229519
ID_PCKyDGIQ,0.6618376
ID_PCeUykMS,0.53262204
ID_PDGEkRdr,0.2724355
ID_PDLPHQZO,0.64302415
ID_PDROQehD,0.2652381
ID_PDskElzW,0.2409224
ID_PEVOXmAz,0.59643817
ID_PEfraHwt,0.58204246
ID_PFSGTWwo,0.23477684
ID_PFmKQugB,0.22604674
ID_PFpdgAEy,0.24417022
ID_PGoKQOjX,0.45661634
ID_PGqRoovX,0.36624753
ID_PHUNjqis,0.28460968
ID_PHgKyfmR,0.23223116
ID_PHkWeOYL,0.23866424
ID_PIFaYLiy,0.435314
ID_PIclyApL,0.22098678
ID_PIkQmgdr,0.23738784
ID_PJbHoalK,0.28798717
ID_PJihfFmx,0.54489654
ID_PJtewbhU,0.25599313
ID_PKDgpHiL,0.26910686
ID_PKFSelCs,0.2897326
ID_PKYJxbPz,0.26221946
ID_PKcBhKuY,0.20966434
ID_PKiktTfy,0.2659352
ID_PKsUAjnK,0.24197929
ID_PLEIokGE,0.22838387
ID_PMJLgxzH,0.39121497
ID_PMjVgkAe,0.5139448
ID_PNFEPHaU,0.19565809
ID_PNPMTZTz,0.42310894
ID_PNaUUTRU,0.22916457
ID_PNrDByWP,0.17452894
ID_PNvIJGYX,0.25154832
ID_POSlFYhF,0.42216808
ID_POeOuuNs,0.2882397
ID_PPQPtiXy,0.21718132
ID_PPSecDFt,0.253762
ID_PPYhNUJU,0.12703402
ID_PPZJxalx,0.33972678
ID_PQQlwgmG,0.30129057
ID_PQWiOlTp,0.23713948
ID_PQdJcZPi,0.52389556
ID_PQkymSOd,0.18682763
ID_PQsRAHib,0.63899827
ID_PQtWsbzm,0.23151441
ID_PRRUAPHH,0.24113122
ID_PRcurott,0.24112311
ID_PRdYhFtg,0.57919246
ID_PRoLqkdv,0.24886237
ID_PRxXZcos,0.4678524
ID_PSJySEJW,0.23800814
ID_PSKcUzHO,0.5833284
ID_PSNVrOWl,0.64671326
ID_PSNdPxkV,0.23565903
ID_PStnJHxP,0.22970524
ID_PTcLjveW,0.2601758
ID_PUPGHlUc,0.24409845
ID_PVkRciSM,0.29323822
ID_PVwOrSGq,0.24287803
ID_PWYoArgg,0.44989416
ID_PXJwpZAE,0.41607696
ID_PYejYKyD,0.2780655
ID_PYeraMtS,0.6201252
ID_PYrvkpty,0.22184402
ID_PZjQYJzY,0.23063321
ID_PZmFqzOw,0.30466467
ID_PaWfiwkc,0.59833616
ID_PaoQEEju,0.6473453
ID_PbMZgKBr,0.2893464
ID_PbaDoKnY,0.62782216
ID_PbcydXhY,0.23708989
ID_PcEzSTzq,0.22450414
ID_PdJRzupS,0.24580552
ID_PdMbOQwF,0.604841
ID_PeCvTeBn,0.6733095
ID_PeNCysWs,0.25454623
ID_PeVohepb,0.2372367
ID_PexpOaQt,0.22955133
ID_PfBOVFAK,0.21635872
ID_PfCwZvXi,0.6638017
ID_PfHnspqI,0.18682763
ID_PfyNfhRl,0.29992026
ID_PgCKJSPx,0.60701734
ID_PgkVvTeo,0.60500586
ID_PhYMxnAf,0.28542513
ID_PhfvMasF,0.2381139
ID_PhkZjoVO,0.42951548
ID_PiBcxLns,0.29499805
ID_PiEHHSDI,0.40973428
ID_PjAmUVsG,0.24687745
ID_PkBkkJzL,0.27771935
ID_PkjpQPkI,0.49878293
ID_PkqBRqVv,0.22846524
ID_PlDaBGZY,0.29168478
ID_PlTZYdIA,0.23254232
ID_PlqCqXYc,0.5350645
ID_PlwmIuaK,0.37585244
ID_PnBDrVsi,0.24075292
ID_PnPGxeYo,0.24385464
ID_PnRAXiUr,0.23815836
ID_PntsmyDO,0.5010675
ID_PovHDUZX,0.56300145
ID_PpBNWtJi,0.24601394
ID_PpovByXa,0.6060521
ID_PqFSIhtM,0.50236857
ID_PqGnYQFi,0.22241436
ID_PqWzCXkp,0.40044454
ID_PrMRdhhH,0.27338737
ID_PrrriznA,0.23964016
ID_PrrtkJOn,0.6558459
ID_PsQnypaf,0.24208613
ID_PtZQALNy,0.29905123
ID_PtcnhKCJ,0.23923233
ID_PuLKMKKn,0.24135178
ID_PuhURqlz,0.24510007
ID_PurESwir,0.5494346
ID_PuynGbFn,0.447035
ID_Pvkerhqe,0.64710987
ID_PvwVuscs,0.2813555
ID_PxFpMJmN,0.2698442
ID_PxNfUMbV,0.24656114
ID_PxQiHxWR,0.60742533
ID_PxcxKRww,0.29384878
ID_PxmvaMCA,0.23547652
ID_PxqYbyxg,0.23110358
ID_PyDMezcF,0.18844186
ID_PyVHXVPS,0.27675268
ID_QABwvgqW,0.24176426
ID_QAhEYiyq,0.31263182
ID_QAqaMVka,0.3336863
ID_QBMsLZtc,0.23972009
ID_QBsuDijV,0.23518886
ID_QBtLfrMG,0.22285712
ID_QByVObKj,0.12541696
ID_QCRPCbTM,0.29354352
ID_QCjhZkBY,0.2510696
ID_QDAPBGtZ,0.2961245
ID_QDYLnriy,0.2966364
ID_QDtigYRC,0.5506298
ID_QEMPkZob,0.23826192
ID_QETCSLlc,0.55113506
ID_QFYlpuwX,0.18419045
ID_QFdORYHr,0.18115501
ID_QGWckOld,0.23855747
ID_QHqoVNVO,0.39142102
ID_QIGxquJX,0.45192438
ID_QIdJcHto,0.53283346
ID_QJFyryxO,0.23511162
ID_QJunQvir,0.64701176
ID_QKAxliHy,0.56525135
ID_QKBBlxbE,0.34612
ID_QKVkEggm,0.378062
ID_QKXbYGAp,0.52457154
ID_QKfAIDOH,0.21689838
ID_QKnUGEke,0.26593983
ID_QKyLuxeG,0.3670569
ID_QLpNjbls,0.56978196
ID_QMVAxTQB,0.31981134
ID_QMoLZUqg,0.30194178
ID_QMrxRKhH,0.28031284
ID_QMvYEIvG,0.59799165
ID_QNikhfKl,0.70390874
ID_QNoBXpDz,0.31241187
ID_QODpZuyR,0.28564826
ID_QOYCdAgG,0.29065776
ID_QOdDLTaK,0.23667644
ID_QOkmCevP,0.345414
ID_QOorGMyR,0.59642565
ID_QOseNbUa,0.6001743
ID_QPJlPfsy,0.2694167
ID_QPhYwpcb,0.39993566
ID_QQODFTUb,0.24590479
ID_QQPFXudl,0.288771
ID_QQourgTc,0.24888371
ID_QRXIzsUy,0.4300971
ID_QRxObKtQ,0.2301891
ID_QSBMeypc,0.5024142
ID_QSPmSOZy,0.4468576
ID_QSWujDWa,0.24403843
ID_QShieItk,0.27797005
ID_QSoarqgF,0.33714676
ID_QTVnimUA,0.25448024
ID_QTkGYTIT,0.21596113
ID_QTtgTOei,0.23513335
ID_QULmLtsy,0.5965062
ID_QUOiAZZl,0.21835837
ID_QUQxHpXg,0.41190246
ID_QUaUHMhI,0.17295703
ID_QUgiuirU,0.6643751
ID_QUqzoRSu,0.29545584
ID_QUyNnNhz,0.29151115
ID_QWHKrAKM,0.48279256
ID_QXSDptvC,0.20788032
ID_QXWUmulo,0.24264388
ID_QXnFjIpa,0.26710728
ID_QYMSQeId,0.24866283
ID_QYYKIgfV,0.5971101
ID_QYbZgGbY,0.62523496
ID_QZKEhoxt,0.24650003
ID_QZPJnRQq,0.36696398
ID_QZWDeApV,0.21360122
ID_QZYwYrbR,0.46976525
ID_QaugBrki,0.2924491
ID_QazdmMeg,0.6280653
ID_QbDfoueR,0.5604143
ID_QbRPnkEt,0.25601476
ID_QbUWVlrJ,0.55556196
ID_QboSOHnV,0.64185554
ID_QbybfodH,0.24680328
ID_QcQPRVYM,0.5606552
ID_QcbNTrwm,0.22099784
ID_QckDxFok,0.23583397
ID_QddDchlW,0.43374026
ID_QduvXzMW,0.44584727
ID_QeaXVMKx,0.58505887
ID_QegmMSIt,0.22739397
ID_QfPgPNDk,0.6023804
ID_QfUMcZmz,0.2785563
ID_QfUMksGp,0.31452724
ID_QfnTCxlk,0.22604798
ID_QgGKqIjm,0.28169918
ID_QgQmcdXD,0.5850597
ID_QhAZEjip,0.2118563
ID_QhErUmRW,0.2714816
ID_QhYOGcwA,0.29399532
ID_QhdPqmnb,0.24624005
ID_QhgNJYmy,0.27174118
ID_QiTdwsbJ,0.5634368
ID_QjGCFCxl,0.32388172
ID_QjWgIRFN,0.50156456
ID_QjohBAvb,0.2744415
ID_QjykdReB,0.24030243
ID_QkEaFmCg,0.27193007
ID_QkYYUTVk,0.25566623
ID_QkwpIZML,0.6677586
ID_QmRICdQg,0.28290007
ID_QmoxMwxi,0.46271643
ID_QnQOstqi,0.24640217
ID_QnRWsyeU,0.23626682
ID_QnaXFAHn,0.22451873
ID_QneoLmai,0.62445706
ID_QpFAEEBb,0.20602553
ID_QpjToefp,0.5451983
ID_QqrYCpyB,0.5712724
ID_QrGXseHi,0.2514673
ID_QrQxUQRT,0.26614946
ID_QrbfPDSz,0.22832952
ID_QrgaEfiM,0.26341975
ID_QrspvlFo,0.2352182
ID_QrtAJIXW,0.23954223
ID_QsVlEtXQ,0.24376093
ID_QsXqBLUK,0.24488118
ID_QseaxGkK,0.24562986
ID_QtaebKcn,0.3087465
ID_QtmYrPMY,0.49926585
ID_QtuAFJCl,0.42907467
ID_QvWeNYEm,0.2897696
ID_QvcSsFxW,0.2706185
ID_QvmMPjib,0.4165344
ID_QwDoCRBM,0.6927427
ID_QwGQccmp,0.241045
ID_QwKjpPqb,0.2002903
ID_QwisplXx,0.22390154
ID_QxUjmsmw,0.2449525
ID_QxksQTdl,0.46043015
ID_QxmNRAPe,0.2962146
ID_QzOqzEQw,0.22292171
ID_QzdJeWFA,0.17223546
ID_RAKiKZyv,0.45989633
ID_RARCBQEc,0.21671776
ID_RASWPAem,0.52455676
ID_RASevIlX,0.289706
ID_RAfJOTsf,0.35872614
ID_RAfjHeCm,0.69088745
ID_RBJvboEn,0.24306214
ID_RBSvmcdB,0.30375862
ID_RCFaszfB,0.20856851
ID_RCWNRaqf,0.23454304
ID_RCidVGWl,0.20428044
ID_RDekyxZh,0.55498433
ID_RDjttKUT,0.5077924
ID_REAwaPwf,0.18248089
ID_RFXHgEAs,0.66762584
ID_RGiGwqrW,0.22719677
ID_RGlhaDBx,0.6059245
ID_RGwmBgsd,0.22953543
ID_RHnMurtS,0.23978396
ID_RIfTKvez,0.25083342
ID_RJLtGawz,0.58457184
ID_RJpTyWAU,0.2832441
ID_RLrmISWq,0.24396247
ID_ROLDVFJX,0.28556484
ID_ROfXwCBy,0.28792664
ID_ROhrOGOV,0.3117107
ID_ROsLfDXL,0.23566537
ID_RPCwtxga,0.3263359
ID_RPMUUeJr,0.24325667
ID_RPwUfMLX,0.21488136
ID_RQWVvkrs,0.26174563
ID_RQXjDsFH,0.49620044
ID_RQtNssEt,0.61061937
ID_RRVKefnR,0.5126216
ID_RRVscdpP,0.6308668
ID_RRaHTNkO,0.18600714
ID_RRmVlgfr,0.29420903
ID_RSJzAMvz,0.66057396
ID_RSaOxRlK,0.550074
ID_RSrFppKJ,0.66094524
